Zipcode,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Income Levels
83318,42.496588,-113.79857,17014.0,32.3,52953.0,21721.0,2644.0,15.540143411308334,"Middle(<95,000)"
83555,46.216165,-116.62363,508.0,55.0,42500.0,27759.0,66.0,12.992125984251969,"Middle(<95,000)"
84109,40.705747,-111.79973,24758.0,37.8,95601.0,46367.0,1026.0,4.144115033524518,"High(<400,000)"
66508,39.852696,-96.63963,4340.0,41.3,49032.0,29845.0,445.0,10.253456221198157,"Middle(<95,000)"
66714,37.628076,-95.73245,196.0,37.5,41607.0,21979.0,28.0,14.285714285714286,"Middle(<95,000)"
67346,37.326384,-96.43368,344.0,57.5,58250.0,29340.0,33.0,9.593023255813954,"Middle(<95,000)"
79342,32.893447,-102.30958,516.0,32.6,92813.0,24984.0,35.0,6.782945736434108,"Middle(<95,000)"
91324,34.240353,-118.55038,29670.0,38.1,80260.0,36569.0,3653.0,12.312099764071453,"Middle(<95,000)"
92274,33.466287,-116.0688,15317.0,34.4,28660.0,13669.0,5890.0,38.45400535352876,"Low(<35,000)"
03303,43.283796,-71.63832,15849.0,41.5,74000.0,33689.0,709.0,4.473468357625086,"Middle(<95,000)"
04642,44.322421,-68.80933,110.0,61.8,51875.0,54757.0,13.0,11.818181818181818,"Middle(<95,000)"
60070,42.105576,-87.92816,15908.0,37.9,72179.0,36634.0,1566.0,9.844103595675133,"Middle(<95,000)"
52338,41.840184,-91.68552,3489.0,41.9,115603.0,47318.0,111.0,3.181427343078246,"High(<400,000)"
52659,41.126832,-91.44152,1434.0,43.0,47679.0,27343.0,102.0,7.112970711297071,"Middle(<95,000)"
29052,33.839441,-80.74802,2091.0,36.5,42361.0,15389.0,380.0,18.173122907699664,"Middle(<95,000)"
44235,41.028815,-82.11496,1894.0,39.2,79773.0,27233.0,257.0,13.569165786694827,"Middle(<95,000)"
44446,41.186257,-80.75297,20151.0,45.0,43052.0,25554.0,3224.0,15.999205994739714,"Middle(<95,000)"
98516,47.085046,-122.78376,25766.0,39.1,80258.0,39704.0,1735.0,6.733680043468136,"Middle(<95,000)"
55967,43.786802,-92.50425,1128.0,38.6,84773.0,34315.0,80.0,7.092198581560283,"Middle(<95,000)"
61281,41.303101,-90.50615,2460.0,49.3,71339.0,33593.0,80.0,3.252032520325203,"Middle(<95,000)"
95122,37.329641,-121.83359,56121.0,33.8,78734.0,23830.0,6857.0,12.21824272553946,"Middle(<95,000)"
28521,34.826715,-77.75929,2769.0,43.5,55340.0,22677.0,543.0,19.60996749729144,"Middle(<95,000)"
29596,34.743074,-79.83177,2181.0,48.3,45294.0,22446.0,365.0,16.735442457588263,"Middle(<95,000)"
30332,33.776305,-84.397976,3034.0,20.2,-666666666.0,2260.0,0.0,0.0,
30730,34.376063,-85.4043,1711.0,43.1,41708.0,27549.0,255.0,14.903565166569258,"Middle(<95,000)"
34741,28.301788,-81.42159,47710.0,33.0,38071.0,19039.0,13041.0,27.333892265772374,"Middle(<95,000)"
38380,35.77928,-88.02646,528.0,53.9,36250.0,19659.0,137.0,25.946969696969695,"Middle(<95,000)"
44867,41.140139,-82.99802,2543.0,39.8,69096.0,28031.0,290.0,11.403853716083367,"Middle(<95,000)"
45631,38.825478,-82.22755,14496.0,44.5,45766.0,28498.0,2869.0,19.791666666666668,"Middle(<95,000)"
46947,40.754787,-86.36684,27830.0,40.4,47122.0,24141.0,4480.0,16.097736255839024,"Middle(<95,000)"
41845,37.123582999999996,-82.93216,352.0,52.9,23106.0,9284.0,296.0,84.0909090909091,"Low(<35,000)"
04258,44.154921,-70.33319,2587.0,42.5,79107.0,33634.0,168.0,6.494008504058756,"Middle(<95,000)"
00966,18.398507,-66.11522,15254.0,47.2,48163.0,33918.0,2950.0,19.33918972072899,"Middle(<95,000)"
23917,36.615944,-78.3102,2778.0,51.3,50568.0,29445.0,435.0,15.658747300215984,"Middle(<95,000)"
25443,39.434479,-77.81132,7634.0,40.3,91250.0,40704.0,429.0,5.619596541786744,"Middle(<95,000)"
17255,40.152486,-77.8617,1114.0,44.8,50208.0,25255.0,175.0,15.70915619389587,"Middle(<95,000)"
18843,41.8237,-75.88314,189.0,35.2,52250.0,30522.0,15.0,7.936507936507937,"Middle(<95,000)"
19142,39.922612,-75.23453,29078.0,31.9,33265.0,15649.0,9462.0,32.540064653690074,"Low(<35,000)"
15038,40.251586,-79.92474,351.0,38.8,78456.0,28976.0,0.0,0.0,"Middle(<95,000)"
07082,40.92241,-74.34625,5011.0,43.3,130905.0,51423.0,133.0,2.6541608461384953,"High(<400,000)"
08518,40.11791,-74.8047,5402.0,42.5,64767.0,40540.0,480.0,8.885597926693817,"Middle(<95,000)"
93656,36.45185,-119.93651,5806.0,33.3,49259.0,18277.0,1153.0,19.858766792972787,"Middle(<95,000)"
94063,37.483504,-122.2144,34867.0,33.1,77166.0,36889.0,5378.0,15.424326727277942,"Middle(<95,000)"
94085,37.38894,-122.017956,23223.0,32.6,127774.0,60606.0,1536.0,6.614132541015373,"High(<400,000)"
98502,47.071484,-122.97702,35018.0,38.7,69326.0,38565.0,5638.0,16.100291278770918,"Middle(<95,000)"
99143,46.792982,-117.91313,691.0,52.2,48523.0,28853.0,109.0,15.77424023154848,"Middle(<95,000)"
20191,38.934709,-77.3469,30181.0,39.8,119834.0,59014.0,1939.0,6.424571750439018,"High(<400,000)"
80302,40.020885,-105.29673,29154.0,25.0,52719.0,41963.0,9631.0,33.03491802154078,"Middle(<95,000)"
73746,36.692876,-98.65816,45.0,14.8,-666666666.0,7800.0,7.0,15.555555555555555,
77623,29.571106,-94.4045,648.0,50.0,57833.0,26824.0,12.0,1.8518518518518519,"Middle(<95,000)"
83806,46.868617,-116.39726,274.0,48.5,38889.0,19780.0,73.0,26.642335766423358,"Middle(<95,000)"
58790,48.053192,-100.93425,1839.0,37.3,65417.0,32495.0,68.0,3.697661772702556,"Middle(<95,000)"
60021,42.194946,-88.21676,5276.0,40.2,107212.0,49253.0,181.0,3.4306292645943897,"High(<400,000)"
60480,41.737616,-87.87778,5151.0,49.8,81771.0,45318.0,232.0,4.5039798097456805,"Middle(<95,000)"
54636,43.978816,-91.2512,14587.0,37.4,81735.0,34462.0,548.0,3.7567697264687734,"Middle(<95,000)"
56153,43.834517,-96.0186,219.0,45.7,46875.0,25515.0,5.0,2.2831050228310503,"Middle(<95,000)"
40012,37.905918,-85.21241,843.0,40.8,50972.0,16033.0,52.0,6.168446026097271,"Middle(<95,000)"
35119,33.640823,-86.77574,282.0,40.5,-666666666.0,9490.0,134.0,47.5177304964539,
43076,39.909915,-82.41013,8664.0,48.6,66091.0,31087.0,659.0,7.606186518928901,"Middle(<95,000)"
44278,41.093156,-81.42692,17978.0,46.8,76069.0,35553.0,1193.0,6.635888307931917,"Middle(<95,000)"
47337,39.802917,-85.43806,138.0,29.5,49250.0,21853.0,18.0,13.043478260869565,"Middle(<95,000)"
62877,38.388876,-89.19244,516.0,50.1,52059.0,28194.0,112.0,21.705426356589147,"Middle(<95,000)"
80512,40.700258,-105.64876,1583.0,58.8,61757.0,47375.0,159.0,10.044219835754896,"Middle(<95,000)"
75412,33.815996,-95.14402,457.0,46.4,44135.0,24681.0,51.0,11.159737417943107,"Middle(<95,000)"
66076,38.612869,-95.44709,2595.0,41.4,62153.0,27250.0,180.0,6.936416184971098,"Middle(<95,000)"
67628,39.647706,-98.96837,112.0,52.3,51705.0,29689.0,12.0,10.714285714285714,"Middle(<95,000)"
68450,40.373895,-96.2097,3178.0,40.1,48654.0,20543.0,205.0,6.4505978602894904,"Middle(<95,000)"
16855,40.998733,-78.37324,146.0,52.4,-666666666.0,26479.0,0.0,0.0,
17228,39.995374,-78.09348,1154.0,40.5,55833.0,25504.0,106.0,9.185441941074524,"Middle(<95,000)"
18850,41.849392,-76.5021,2159.0,48.5,52935.0,31953.0,79.0,3.6591014358499305,"Middle(<95,000)"
14514,43.122386,-77.80347,6724.0,42.8,67863.0,34151.0,601.0,8.93813206424747,"Middle(<95,000)"
14544,42.75606,-77.24024,1954.0,44.2,59141.0,28201.0,158.0,8.085977482088024,"Middle(<95,000)"
15219,40.443819,-79.98067,16545.0,27.1,24878.0,18652.0,3748.0,22.653369598065883,"Low(<35,000)"
15445,39.876251,-79.69296,2609.0,45.6,57695.0,36212.0,513.0,19.662706017631276,"Middle(<95,000)"
15776,41.013546,-79.11389,54.0,47.5,34219.0,27956.0,3.0,5.555555555555555,"Low(<35,000)"
30412,32.083879,-82.47988,65.0,56.6,-666666666.0,31440.0,0.0,0.0,
34210,27.455543,-82.63372,16462.0,53.8,49662.0,35233.0,2039.0,12.386101324261936,"Middle(<95,000)"
38006,35.696656,-89.08457,5411.0,37.6,52111.0,23089.0,689.0,12.733321012751802,"Middle(<95,000)"
55102,44.935315,-93.12049,18633.0,37.8,60018.0,41196.0,2208.0,11.849943648365803,"Middle(<95,000)"
55793,47.116453,-93.26881,671.0,53.7,50833.0,28620.0,68.0,10.134128166915053,"Middle(<95,000)"
48617,43.828266,-84.74219,9242.0,38.7,48763.0,26978.0,1635.0,17.690975979225275,"Middle(<95,000)"
48622,43.840787,-84.86734,5838.0,46.6,47148.0,24666.0,766.0,13.120931825967798,"Middle(<95,000)"
50165,40.847504,-93.30502,108.0,22.6,31641.0,23831.0,10.0,9.25925925925926,"Low(<35,000)"
50531,43.465883,-94.61632,181.0,52.7,-666666666.0,70589.0,31.0,17.12707182320442,
52169,42.845037,-91.65943,315.0,51.9,71964.0,33684.0,33.0,10.476190476190476,"Middle(<95,000)"
13675,44.277365,-75.84263,149.0,44.5,62885.0,18305.0,0.0,0.0,"Middle(<95,000)"
22976,37.840892,-79.02459,587.0,36.3,79450.0,22586.0,150.0,25.55366269165247,"Middle(<95,000)"
03906,43.327517,-70.7646,4713.0,47.6,68641.0,35518.0,185.0,3.9253129641417357,"Middle(<95,000)"
04255,44.35976,-70.67231,536.0,50.3,61705.0,31057.0,37.0,6.902985074626866,"Middle(<95,000)"
05843,44.504593,-72.35822,2462.0,52.7,43652.0,27723.0,215.0,8.732737611697807,"Middle(<95,000)"
08015,39.960596,-74.5606,19622.0,38.5,66039.0,29994.0,2300.0,11.72153705024972,"Middle(<95,000)"
25275,38.926713,-81.6196,1755.0,49.2,52978.0,23975.0,264.0,15.042735042735043,"Middle(<95,000)"
28443,34.407677,-77.65238,23266.0,43.6,73340.0,35791.0,1739.0,7.47442620132382,"Middle(<95,000)"
29364,34.788053,-81.46124,441.0,40.4,24063.0,14507.0,133.0,30.158730158730158,"Low(<35,000)"
27964,36.093211,-75.80319,661.0,57.2,66250.0,35151.0,33.0,4.992435703479576,"Middle(<95,000)"
28301,35.042389,-78.84124,16929.0,33.7,26667.0,16937.0,5769.0,34.077618288144606,"Low(<35,000)"
19014,39.864761,-75.4326,20900.0,41.0,86973.0,39952.0,1471.0,7.038277511961723,"Middle(<95,000)"
75158,32.466891,-96.38502,4191.0,43.0,63750.0,29714.0,680.0,16.225244571701264,"Middle(<95,000)"
75423,33.291418,-96.20273,3110.0,45.5,63107.0,30489.0,413.0,13.279742765273312,"Middle(<95,000)"
76635,31.734571,-96.66388,1290.0,36.0,38947.0,21826.0,291.0,22.558139534883722,"Middle(<95,000)"
76671,32.011671,-97.5324,1621.0,50.7,48427.0,29453.0,249.0,15.360888340530536,"Middle(<95,000)"
78113,28.972553,-98.06964,3558.0,37.1,71469.0,37685.0,313.0,8.797077009555931,"Middle(<95,000)"
83812,46.999999,-116.26693,38.0,74.3,24167.0,20716.0,6.0,15.789473684210526,"Low(<35,000)"
13637,44.091494,-75.82694,4318.0,27.3,55046.0,27017.0,129.0,2.9874942102825384,"Middle(<95,000)"
14081,42.573552,-79.09002,3123.0,50.3,46389.0,25617.0,642.0,20.557156580211334,"Middle(<95,000)"
14532,42.964535,-77.02486,4273.0,41.7,63490.0,31574.0,204.0,4.77416335127545,"Middle(<95,000)"
17339,40.138959,-76.86904,6930.0,49.2,81892.0,46715.0,209.0,3.015873015873016,"Middle(<95,000)"
06333,41.371913,-72.2269,7176.0,44.6,126799.0,53317.0,431.0,6.006131549609811,"High(<400,000)"
20670,38.268636,-76.42383,1441.0,23.2,53836.0,19523.0,74.0,5.135322692574601,"Middle(<95,000)"
75935,31.769105,-94.18997,13648.0,34.3,43479.0,21177.0,3049.0,22.34026963657679,"Middle(<95,000)"
76092,32.946678,-97.14523,31424.0,42.4,240507.0,92576.0,790.0,2.514002036659878,"High(<400,000)"
80447,40.23832,-105.84688,2328.0,48.3,74809.0,45581.0,110.0,4.725085910652921,"Middle(<95,000)"
84076,40.446132,-109.87476,412.0,26.8,77188.0,18477.0,0.0,0.0,"Middle(<95,000)"
84536,36.990184,-110.2123,1679.0,31.2,23750.0,8751.0,763.0,45.443716497915425,"Low(<35,000)"
98288,47.658047,-121.41445,231.0,55.4,46500.0,40810.0,26.0,11.255411255411255,"Middle(<95,000)"
92014,32.961812,-117.25967,13568.0,49.2,155531.0,98539.0,533.0,3.9283608490566038,"High(<400,000)"
79314,33.616833,-103.01952,40.0,28.8,-666666666.0,10828.0,30.0,75.0,
24120,36.720001,-80.41975,1477.0,58.5,41588.0,20707.0,218.0,14.759647935003386,"Middle(<95,000)"
01088,42.388831,-72.6321,509.0,35.4,54286.0,29819.0,91.0,17.87819253438114,"Middle(<95,000)"
27260,35.950436,-79.99345,25505.0,33.1,28385.0,14983.0,8314.0,32.597529896098806,"Low(<35,000)"
43357,40.254824,-83.751,3825.0,48.1,59528.0,32295.0,198.0,5.176470588235294,"Middle(<95,000)"
64671,39.541896,-94.05158,1928.0,44.4,51667.0,26961.0,276.0,14.315352697095436,"Middle(<95,000)"
65440,37.615344,-91.1704,502.0,29.9,43984.0,16328.0,3.0,0.5976095617529881,"Middle(<95,000)"
66205,39.030172,-94.63097,13419.0,38.1,86985.0,53921.0,815.0,6.07347790446382,"Middle(<95,000)"
67028,37.469499,-98.93543,294.0,30.0,56625.0,30760.0,8.0,2.7210884353741496,"Middle(<95,000)"
67578,37.976752,-98.59126,1203.0,51.1,37679.0,23136.0,226.0,18.78636741479634,"Middle(<95,000)"
69340,42.23242,-102.19792,75.0,27.6,-666666666.0,70600.0,0.0,0.0,
58636,47.371929,-102.34345,1015.0,36.3,70938.0,36887.0,111.0,10.935960591133005,"Middle(<95,000)"
59756,46.201464,-112.76555,457.0,40.6,-666666666.0,11756.0,49.0,10.722100656455142,
62431,39.228594,-88.98873,1030.0,40.8,50385.0,26006.0,129.0,12.524271844660195,"Middle(<95,000)"
37705,36.217896,-84.01131,4120.0,43.9,48224.0,30004.0,401.0,9.733009708737864,"Middle(<95,000)"
98233,48.486892,-122.33366,16379.0,38.3,61330.0,31481.0,2490.0,15.202393308504792,"Middle(<95,000)"
99155,48.17266,-119.00126,1007.0,39.6,30673.0,22037.0,310.0,30.784508440913605,"Low(<35,000)"
67104,37.286936,-98.60271,2136.0,48.4,45536.0,27618.0,305.0,14.279026217228465,"Middle(<95,000)"
67450,38.61616,-98.43104,658.0,51.1,59886.0,29216.0,44.0,6.686930091185411,"Middle(<95,000)"
68016,41.03664,-96.10884,426.0,50.0,78438.0,51643.0,15.0,3.5211267605633805,"Middle(<95,000)"
68663,41.306574,-97.70019,612.0,40.3,49375.0,26189.0,81.0,13.235294117647058,"Middle(<95,000)"
71823,33.822226,-94.13294,36.0,41.0,-666666666.0,17792.0,7.0,19.444444444444443,
77464,29.602015,-95.96882,99.0,65.8,59844.0,56969.0,6.0,6.0606060606060606,"Middle(<95,000)"
77469,29.584172,-95.747,53992.0,36.0,81374.0,34287.0,3635.0,6.7324788857608535,"Middle(<95,000)"
90746,33.857416,-118.25633,27075.0,42.9,89364.0,34611.0,2085.0,7.700831024930748,"Middle(<95,000)"
92620,33.714889,-117.7633,52569.0,39.6,115826.0,52388.0,4713.0,8.96535981281744,"High(<400,000)"
92653,33.602823,-117.71295,30012.0,42.6,101735.0,52732.0,2411.0,8.033453285352525,"High(<400,000)"
82514,42.971973,-108.92886,1592.0,29.2,51429.0,18079.0,395.0,24.811557788944725,"Middle(<95,000)"
74338,36.227439,-94.67798,5547.0,44.9,42151.0,20399.0,1004.0,18.099873805660717,"Middle(<95,000)"
84094,40.569598,-111.86217,30427.0,33.7,85730.0,30700.0,1671.0,5.491832911558813,"Middle(<95,000)"
66441,39.01585,-96.83653,25372.0,28.1,54144.0,25271.0,2910.0,11.469336276209996,"Middle(<95,000)"
43148,39.816577,-82.50791,2359.0,39.1,68148.0,30810.0,346.0,14.66723187791437,"Middle(<95,000)"
36524,31.790834,-88.06933,1328.0,41.2,35093.0,16582.0,436.0,32.83132530120482,"Middle(<95,000)"
36583,31.35209,-88.20879,898.0,37.1,41181.0,18519.0,267.0,29.732739420935413,"Middle(<95,000)"
37073,36.427758,-86.81023,14785.0,38.2,60114.0,28935.0,1538.0,10.402434900236726,"Middle(<95,000)"
61049,42.054546,-89.02456,543.0,36.5,62750.0,28463.0,95.0,17.495395948434624,"Middle(<95,000)"
61426,41.118359,-89.70575,147.0,36.9,-666666666.0,20892.0,45.0,30.612244897959183,
61857,40.11594,-87.84208,144.0,39.0,28750.0,18949.0,15.0,10.416666666666666,"Low(<35,000)"
62977,37.844963,-88.54416,754.0,36.0,51250.0,26030.0,135.0,17.90450928381963,"Middle(<95,000)"
56081,43.986563,-94.63345,5803.0,41.3,54617.0,28402.0,740.0,12.75202481475099,"Middle(<95,000)"
52225,42.011889,-92.32398,290.0,60.2,52813.0,25533.0,29.0,10.0,"Middle(<95,000)"
54759,44.478326,-92.14053,1454.0,51.7,55257.0,29691.0,100.0,6.87757909215956,"Middle(<95,000)"
49435,43.032323,-85.83015,3929.0,34.8,91250.0,34501.0,228.0,5.803003308729957,"Middle(<95,000)"
44511,41.069158,-80.69134,20199.0,45.0,40104.0,26191.0,3718.0,18.40685182434774,"Middle(<95,000)"
44659,40.694887,-81.70227,136.0,37.5,55250.0,21256.0,20.0,14.705882352941176,"Middle(<95,000)"
44883,41.12071,-83.17658,28271.0,40.4,49672.0,27100.0,2958.0,10.463018641010223,"Middle(<95,000)"
03251,44.051981,-71.6606,945.0,55.5,52857.0,28771.0,84.0,8.88888888888889,"Middle(<95,000)"
04088,44.190761,-70.70757,1454.0,49.1,52237.0,27775.0,125.0,8.59697386519945,"Middle(<95,000)"
05050,44.46239,-72.135804,164.0,29.5,41694.0,20593.0,25.0,15.24390243902439,"Middle(<95,000)"
16727,41.976763,-78.53541,250.0,25.4,74338.0,22582.0,34.0,13.6,"Middle(<95,000)"
23310,37.26252,-75.97104,4351.0,46.5,44079.0,30492.0,709.0,16.295104573661227,"Middle(<95,000)"
25086,38.214254,-81.42028,717.0,55.3,47083.0,25989.0,106.0,14.783821478382148,"Middle(<95,000)"
25428,39.368967,-78.02742,12903.0,38.1,67716.0,27697.0,1189.0,9.214911260947067,"Middle(<95,000)"
25625,37.827404,-82.06382,1303.0,42.7,48333.0,21186.0,64.0,4.911742133537989,"Middle(<95,000)"
21930,39.365119,-75.88499,132.0,70.0,-666666666.0,49948.0,0.0,0.0,
26416,39.155551,-80.02419,7850.0,39.4,35776.0,26265.0,1520.0,19.363057324840764,"Middle(<95,000)"
28804,35.635844,-82.55992,22511.0,43.7,60876.0,38942.0,2880.0,12.793745280085291,"Middle(<95,000)"
76708,31.584132,-97.18558,27964.0,34.7,51432.0,24382.0,4821.0,17.240022886568447,"Middle(<95,000)"
78222,29.379902,-98.38926,25227.0,34.1,50766.0,20938.0,4893.0,19.395885360922822,"Middle(<95,000)"
79236,33.652122,-100.35199,218.0,49.7,58333.0,27410.0,25.0,11.46788990825688,"Middle(<95,000)"
54425,45.006072,-90.33146,2095.0,36.2,55000.0,25987.0,182.0,8.687350835322196,"Middle(<95,000)"
54742,44.763678,-91.29172,5033.0,40.7,66972.0,32082.0,395.0,7.848201867673356,"Middle(<95,000)"
64831,36.658583,-94.44972,6302.0,37.5,51681.0,23538.0,895.0,14.201840685496668,"Middle(<95,000)"
67447,39.475173,-96.99137,373.0,48.9,56563.0,34621.0,41.0,10.99195710455764,"Middle(<95,000)"
71762,33.350296,-92.7379,2305.0,41.6,42577.0,21988.0,439.0,19.045553145336225,"Middle(<95,000)"
64110,39.033505,-94.57286,16619.0,30.7,44078.0,29704.0,3278.0,19.724411817798906,"Middle(<95,000)"
30516,34.370551,-83.05998,2221.0,42.7,40144.0,19031.0,341.0,15.353444394416929,"Middle(<95,000)"
45745,39.611675,-81.34495,1485.0,35.4,48704.0,18823.0,249.0,16.767676767676768,"Middle(<95,000)"
50106,41.87955,-92.79387,852.0,42.3,71875.0,31603.0,77.0,9.03755868544601,"Middle(<95,000)"
41041,38.418131,-83.72497,6953.0,40.3,38500.0,24214.0,1498.0,21.54465698259744,"Middle(<95,000)"
35474,32.962981,-87.61717,6617.0,37.7,55342.0,29951.0,651.0,9.838295299984887,"Middle(<95,000)"
35574,33.586897,-87.97695,1694.0,43.1,39261.0,32747.0,95.0,5.6080283353010625,"Middle(<95,000)"
88002,32.355099,-106.46884,1277.0,24.2,60000.0,22102.0,14.0,1.096319498825372,"Middle(<95,000)"
97886,45.800879,-118.28859,1256.0,31.7,59792.0,24334.0,67.0,5.334394904458598,"Middle(<95,000)"
98038,47.381989,-122.03553,35904.0,37.0,111689.0,44131.0,1382.0,3.8491532976827094,"High(<400,000)"
92805,33.835665,-117.90807,74478.0,31.0,66253.0,22919.0,13514.0,18.144955557345792,"Middle(<95,000)"
96757,21.156174,-157.03622,503.0,51.1,-666666666.0,20900.0,99.0,19.681908548707753,
02822,41.563937,-71.60547,6304.0,44.4,83024.0,39821.0,312.0,4.949238578680203,"Middle(<95,000)"
30030,33.771705,-84.29407,30608.0,38.3,86698.0,53410.0,2880.0,9.409304756926295,"Middle(<95,000)"
48454,43.198014,-82.82558,1187.0,46.6,49792.0,27208.0,153.0,12.889637742207245,"Middle(<95,000)"
24226,37.147222,-82.34369,1154.0,51.2,29848.0,55286.0,287.0,24.87001733102253,"Low(<35,000)"
24501,37.390209,-79.16132,28036.0,29.1,38182.0,18798.0,5859.0,20.898130974461406,"Middle(<95,000)"
22438,38.041706,-77.005,358.0,53.0,52083.0,54589.0,19.0,5.307262569832402,"Middle(<95,000)"
30171,34.346142,-84.73232,3282.0,44.0,68713.0,29864.0,241.0,7.343083485679464,"Middle(<95,000)"
30179,33.76324,-85.02667,18176.0,37.0,64347.0,26032.0,2637.0,14.508142605633802,"Middle(<95,000)"
30315,33.709595,-84.38365,35143.0,33.0,29287.0,22214.0,12080.0,34.373844008764195,"Low(<35,000)"
32082,30.189934,-81.38213,30539.0,51.9,111853.0,72768.0,1396.0,4.571204034185795,"High(<400,000)"
34216,27.530644,-82.73594,724.0,66.9,74000.0,51563.0,40.0,5.524861878453039,"Middle(<95,000)"
34235,27.365549,-82.48659,15303.0,54.8,58740.0,36952.0,1259.0,8.227145004247534,"Middle(<95,000)"
34606,28.470236,-82.59741,27209.0,51.4,42769.0,24135.0,4927.0,18.107978977544196,"Middle(<95,000)"
18011,40.496375,-75.62213,5580.0,37.2,91607.0,37065.0,209.0,3.7455197132616487,"Middle(<95,000)"
20675,38.58215,-77.01739,2017.0,48.1,97917.0,41029.0,168.0,8.329201784828953,"High(<400,000)"
27803,35.924465,-77.83689,17905.0,45.8,47844.0,29992.0,2457.0,13.722423903937448,"Middle(<95,000)"
40170,37.965908,-86.49255,466.0,54.3,63849.0,21544.0,141.0,30.257510729613735,"Middle(<95,000)"
51105,42.505046,-96.38003,10531.0,31.7,48250.0,20133.0,2185.0,20.748267021175575,"Middle(<95,000)"
52222,41.575609,-92.34104,502.0,55.5,47946.0,26209.0,55.0,10.95617529880478,"Middle(<95,000)"
52720,41.578393,-91.15931,752.0,38.6,86667.0,41811.0,62.0,8.24468085106383,"Middle(<95,000)"
56263,44.417337,-95.54999,463.0,43.9,60625.0,30083.0,14.0,3.023758099352052,"Middle(<95,000)"
56501,46.809965,-95.8518,17425.0,42.7,60833.0,35279.0,1767.0,10.140602582496413,"Middle(<95,000)"
57028,44.047857,-96.58896,3425.0,35.7,56277.0,27308.0,542.0,15.824817518248175,"Middle(<95,000)"
60113,41.93171,-88.96438,307.0,36.8,75179.0,32786.0,4.0,1.3029315960912051,"Middle(<95,000)"
60466,41.472934,-87.68767,21909.0,39.6,54155.0,26057.0,3008.0,13.729517549865353,"Middle(<95,000)"
43963,40.170721,-80.69768,1406.0,43.4,33750.0,22165.0,311.0,22.11948790896159,"Low(<35,000)"
44442,40.966908,-80.55862,3952.0,46.2,53917.0,34338.0,333.0,8.426113360323887,"Middle(<95,000)"
44690,40.616646,-81.6953,163.0,54.9,95817.0,30733.0,0.0,0.0,"High(<400,000)"
46030,40.17449,-86.01736,2978.0,49.9,59975.0,31723.0,326.0,10.946944257891202,"Middle(<95,000)"
46554,41.547845,-86.42047,4878.0,45.6,56901.0,28408.0,412.0,8.446084460844608,"Middle(<95,000)"
47541,38.241887,-87.04145,1196.0,39.8,77578.0,30256.0,128.0,10.702341137123746,"Middle(<95,000)"
62631,39.817322,-90.36618,261.0,48.8,39167.0,23357.0,46.0,17.624521072796934,"Middle(<95,000)"
63941,36.918139,-91.1528,165.0,67.8,37951.0,35461.0,12.0,7.2727272727272725,"Middle(<95,000)"
64166,39.322849,-94.50755,199.0,65.9,55521.0,29046.0,0.0,0.0,"Middle(<95,000)"
64873,37.011487,-94.05116,843.0,55.0,51757.0,26907.0,23.0,2.7283511269276395,"Middle(<95,000)"
